user_id,business_id,stars
eveBCzLwnQjnS0bBkFIwag,01SiPgdiOskMC5bUJoyy_g,5.0
Ri_Cad8331IyDL2YKhUm2g,9dSvCHCs5nXxxmkqUNXWtA,5.0
le9gK6SnCngPwCbF2X-1ow,qUkd14n2uMXEboKOwYw8uQ,5.0
UwwppthZHUpAeupk--fFSw,a1KXovXPdeDurOrER4ST6A,3.0
2pduo--aVrosMHwrO_EAtw,TlFowSzpX0k-urEBJlT8UA,5.0
Ti8iXcnUGnqJQSRQ6jyjgg,hvjgF-vnPw2jyL5DBuB0qg,3.0
uhXDfdIYPaI51_VIMgn-wA,u632XAPn08Rot9Ru9BoFNA,3.0
g5tQSUO5lJi_z60zJakwpg,VOYaepRuVcE6FCPJsbXCJw,5.0
AWjWxKY0ZXgnq9BJQrNHHw,CIF-zvPmVk-hVqExQmvw-g,4.0
R4l3ONHzGBakKKNo4TN9iQ,osSwv6CJy5hDKQdOKeyTow,4.0
drTr8hztnHqTABoFcGJSJA,VrGI7_nRjXpn0415S3coGQ,4.0
Wf1QNRDRjjS2CuxSJPKJ7g,ig-IOjaBIodM8M0dHVeLag,5.0
jh5mNHryCr0LoWOdyuTqIQ,Y3vtXQz3zPc5AVyUAsAj5Q,5.0
ZiDe0hV1U_eGiDlTKunR5A,BYtGiZr3dbxa2qAhg_3I4w,5.0
NZUosyHUyOHOFJRbPdLYng,2qjvYspb3bEmCaw1vmSk0g,4.0
kUE9Z173SmNmKLCC2i6BEw,9S5hEYGopJF1I6VglhkUhQ,5.0
bZTLWLuBHDoB4X1Ym0_3sg,J7fekWie4ZwR03AZVBisFw,5.0
ZDw9doDFh5gba2ug1CScUw,CfwrsG76Wm4iLS22v_wAcg,1.0
6IbdaV9Pgc-YMViWfm80Xw,rLyGCFULUSbLCt8J3U0_kA,5.0
vrpO4jpoQwMScOMBa2LWPQ,gWmrOXOmciuTnNi4P0wWDQ,1.0
-6_w31DW7_MjMnZ0fHvmxw,rMx2hTKVLrabu_iaI8L5vA,4.0
cULZaoLv0ZDbUO3VPcHQDw,WXR0ND0KqbArMZDvFMA-bw,5.0
YrjkSaxkPIRFCRKWOunwXQ,r_kycu2UsKLFHsckgAeg6A,5.0
FbAl-cPnFWFtPQ6onSsifA,FBd6q_qzEFixvhV3KdzvJw,5.0
f5-R0jVSCeiB77jPjQ0s2g,tLpkSwdtqqoXwU0JAGnApw,1.0
QyPcC88XQlXruvh5UBmkYw,U1g7IHZcnRmOc2m3mvWNig,1.0
mLt_N9zj4hayIh2Z4t_m8w,tKi4OvAlckcVzeP92InsOQ,5.0
YSWOOSHqZY9JgbgGRXf3cw,KhvwEXKJXRTgcJRNmJNhsA,4.0
Ls__LboMkQsOdnAMg8X4ww,3SozmlI5K7xapJBE41Ah1g,5.0
tcMhs6Nry_iYWZqWPmnruA,upgjUq616Yz1IvAvysDLWA,5.0
QKEOQN_MqjP2FGmZsV-5rA,kUntNQ5P9IrRzEoHdRxV-w,5.0
I_qVGZlYHOcCGrnau16amg,f8IMQgRwo-8GP372MElDGQ,4.0
PEGg7XqSP3eC1ekwdPF4BA,FirWX-Ep5203TsdiGgShKg,4.0
ySrgGSc7u9FzHaPX7vpgOw,7HbKKqXtZUjf6uVSHZ8wyw,5.0
KzPf-MGZhw9SanuT4FHwHw,tveb-DkZ0lnwgKb_oavl6A,5.0
7KKKimQHBb8BVCN249SZIg,zzwhN7x37nyjP0ZM8oiHmw,4.0
3m18s8Tfyj65NU8FMNzNAQ,rcaPajgKOJC2vo_l3xa42A,5.0
t2O6rs4fZeY9o6ZY52RyJA,QzuamBC7eQx8oHlg6n_qIA,4.0
LUnR28jFIHWBir5cG1MlPg,wTRnf52iB-vAjwVZhRlGEQ,5.0
0qEVktiRfmZAQY0d28KAyQ,Pzs43Fkub-6A9hA1zqpF_w,5.0
sdiGHP8vk3QuMTYaVsmanw,BIuXMWuQIlC1ZlC3lTzy-w,5.0
S45KGnQy5QGjMO0SDiioCA,28adZ4lsuUeVB2aWzohK9g,2.0
cDpVoZb35QcBfhtPJL7X3w,FCP5hYaTtn6dkpmZ_NTvEw,4.0
ZxgKmEWDmNQnOH62hVT_JA,U9aA5H13y7t9xWnoQslV0Q,2.0
hb6cCAzeqKUhFRdGi4Kuzg,F7yUPLSIullj2Du6CvTo-Q,2.0
h2ksdDyKoyS6rKKyJqAiZg,IZKjHtCuRlbhyD1WtGd8uA,5.0
hRkKhBHDdzWs05orxRxRhQ,q0hAKzn_LmyUiScCuWS4Hg,4.0
V0rn1rSmI1o5ZoYtCv2YUQ,FBvdo2I6705bTQXgiOdEoQ,4.0
Op52WUrrm5la5pgOGVeCtg,ZLVWlYQQxzZoJbg4w0gsMA,3.0
4nQ7MOkbc5u-DYUOgjiDsg,IMA8d0nLu710x3pLm9XgjQ,5.0
UaAobuh7kV8udShgXos2LQ,jZVqBJhpmBwUKsfAEnvjcQ,1.0
gzOQEcs5bGTm06Zd7rrVxA,UzsXZoePcmt6RWo00qNNAw,2.0
fy2g2nxiVbHq2zBLFvCqwg,Da6eZFThE9xanUAGNpZxAg,5.0
HbDtHSAj8ZiwIEbzVU68vA,P8IsTiHq5Hesa6UPL604ww,5.0
MjMu0c8uZC2LdGYOEMU4Mg,eNcYNWN1e5zgIwxebVV6PA,4.0
ka502fHdn3u2xPFPWJxX3g,CfwrsG76Wm4iLS22v_wAcg,1.0
KvtkI94HR5FO1AVCpHN5Hw,Xs2iTWxbczvfEapAFH3cyw,5.0
k3bO8i2BzLVJJzFJNWZMnw,CzqYP9VKJBzGLnp14naScA,5.0
q3ptHvhbhSOQAZnIgiAu4g,ZBsEMR5GauziaStzU1m-ww,5.0
xVuLiVjmHh-XQ6nCpyAx7Q,gBQH64vIkA-kIDFGM290dw,5.0
ygkpsZ-JKp8p8hiX4PWx0w,FvC3W9E6rXUYx-cTxbnUiA,2.0
1uqvmHDvH35e2u695wDsfg,yNPh5SO-7wr8HPpVCDPbXQ,5.0
JHy1NzbAYqtzMYQ67JYYzg,MTCyh5VqkKp1LIvfeI-TTg,4.0
sOCuf-jZo43DUzWTDKiR9w,SkO0Kd4_bO4VWTzCa_k8_g,3.0
tV7Pw0sPlM5c04x8fK6geQ,OshRlnBMt5r5UNThEdxMRA,5.0
SbZllpU4VmvfADvBBaYXKA,uPa5hrWmHm0n1l4MSyVMGQ,4.0
KJ07wL0Z8RQIvULzh9XbHg,U9aA5H13y7t9xWnoQslV0Q,1.0
D-ydMTPGWXTVm4_jjp0k9g,F2pfjAZ_3dMTGCKv6c5wOw,4.0
ir2li-NONkRXjy9PQtW4yQ,rp1TgQObnIIRZw3fHWSwJA,1.0
sxIfUNUs83hGUXtOs93wvQ,yNPh5SO-7wr8HPpVCDPbXQ,5.0
NilrQC1Lq7t2O1u_54sINQ,3qTSOuJ-ZyU1L7o62KHSIg,3.0
G_S8urYjJDcvZwOw0pJFiw,CdpBVSkL2Pljj-yP0ihb_w,1.0
xVV86BToDOQGxE1gt9MMvg,dvbcUnKv2awsIxog7dO4vw,3.0
MfRejWq9HG6aYt6StVP1yw,iVTw0miizU79B4TcT3mJnA,4.0
0kUajfAjBJUfXLwXKGeB_g,3qTSOuJ-ZyU1L7o62KHSIg,4.0
kk1A8hxikOIyOza4uCborg,_t8B7bb-Q7kmn50kvGEKzw,4.0
R2aNGgMXOiTxiitFFUa7QA,J9f-9Prw2YVM-fiZqv2fmQ,3.0
G1T2iJcIvvaKTaAhM5DhCg,Uda-CqNfow8Gh4rgtdhJZg,4.0
Q9s6w4Bc8ZYnRVb38C2tQA,ETSHD1lX0xcd2qInwiXxzA,5.0
XkdP0BhgvaaMHvf1JxMAdQ,q4CjxLPsMCAPeST0lcQlOg,2.0
sGO-stZSJKX39qzKfUraYw,5A_sjC9ULLt4UkDNtr9dkw,5.0
7rkyjNUWn1aZMa7EDWJGtA,M0pkmBUi_CI0qrzN7ee80Q,5.0
bu1mtWwxuayzV6b3VScWLw,BaIRfAJzaqL0VKizwlTciw,4.0
FSxepDM7RGGEyGb_3td6NQ,6kkxRV8H9SQLybj0xnEbMw,3.0
X4cwQL_JZZnAUyCbOwz3pw,m2VU8FOQPdJjCkLto1SeOA,5.0
3ZBtTuggxc6NKqpy5M6RSA,sWtltZRuYgnINItStEesGg,5.0
AuxQk3UYH1nm8ESansnz0w,3qTSOuJ-ZyU1L7o62KHSIg,5.0
MCEJ1qm8un4PcK-fJTUCxw,xc1GcqRnHkJShPd7VK9wQQ,5.0
Ct4TsWWqon3E6DYx2GrF8g,Zmfq3DVhHdtVChhSxzoUHw,4.0
XW7j5JE9bSQmqdeRij8QMg,U3A716YhAWFkyURKcfUo7A,5.0
ynvO23V8svAIU-vVhkih2A,-r-PA7uWXbpRPeuIZzO3bw,4.0
DFtuKeB6QaLztaVc7OMNHg,-fVZrbmka-9Mq2TtCGHxxw,2.0
zZeGjBQ-CnI1iO-TbxdXfQ,cJzv3fbd7jL2ZHyFosFkOw,5.0
9GU6jb_nmq-cUcpqbfk_Fw,HkHTdTvzbn-bmeQv_-2u0Q,4.0
jgSZFR8ZUMFmZXtbcTaQgQ,0TBTV3q6QXCn9vNhy3Xi2w,5.0
eguB3eXzLRK3h40Oi0Iw3g,PbNKg8t_VNKzxPKydtkFDg,4.0
bZRchiwQph_1PJHevPkajg,ERM603jbIbNqX2c7Ww1Qiw,1.0
_5tX2HbzQgUwKRqP5qi7SA,bV_xC1dzOhN_y4YEd4h02g,1.0
R4xcqam1QXytCfdwUpJlhg,zP05w3gjD30Gi9-SCIy2DA,5.0
pEkHai1XbiwNBuxixildvw,i53HvxUdQEMllZ1XmpjjyA,3.0
f1jxV8xQ-R7mI4Uw8O4Q7w,zYb4kj2R54R2YPeNm829BA,2.0
DwZ4haTaupj1075HBQ2BRA,VOYaepRuVcE6FCPJsbXCJw,4.0
1aO2-qeTWgmzBkO1uoeT4A,G5or_Fra4-6IYOVlm_dI2Q,5.0
iI6u5Wpxs0tVzaK996pzXQ,l_kefVF1frmC0xRW2YkvUA,3.0
cCpiu1GqdzxlvANKuiAp0Q,u6JJojkbqVlVI4NqKsL54Q,4.0
kSnc3C9_eDFwZ0B-X92TMQ,Xg7gOJjwtzmFGBxtSfOBlA,5.0
_80frYfC3b8QurJeYtJ5UA,7wHLFohwCw8l6WS-feLjeg,5.0
e209ZX8jCn2O_z1pxDEwcg,46Ld9Qc9nAx_A0jwclNZiw,5.0
9x-dX9UAx2JZdeB-nlVc2w,5DDumAHRKumv3gZiPKW6iw,4.0
rouO-Po26ztrJGl_h4BuQw,bMIVYOyr0pOYHUDNsmSDwg,5.0
i8zmnTTLjeJYNa_jooSQhQ,G0s44bev_fPGv9Gwtb1vFQ,4.0
mxdcVCUD2n9Fmf4ODt-Cog,yNPh5SO-7wr8HPpVCDPbXQ,5.0
H446eHNe3lz4zLriZMTPDQ,0qSKZhVC_BHPuKro4QGWJw,4.0
oS_1mkezvzpJqdt2g4jDjw,i44uHKmr9kfoTfNOJrKhtA,4.0
3YPWwVVV2yV-mJY0oazlTA,aeC-lZM8ABG5Raa3Z9cmRw,4.0
o_plt_cBwVmLZulN3xcaWg,lpYFsXFrojiBZ1kbWR2lZw,3.0
oozHRrhikL4fOK2zkAdxDw,GIfZNMP0oIJCje_Xp0Bgrw,3.0
kB9QPxar7HLKIpK7qeMnFA,Nxg73OigmRQQq0d1pKtkUQ,1.0
egnLcw7wqbwk1gwRaiIoJw,sNxHS9jiYNjPwXrFSTas5w,4.0
SvsoiaCf0WG7UIDJOxJ7Yg,_xOeoXfPUQTNlUAhXl32ug,5.0
mKlZgsILTU-PwUhPAsKwuw,_Kp1IPTi17wBywYOd30raA,5.0
nMZR2fxp4-yW8DWAmp-xeA,tV9azzgc2LMEsTe_1oMVvQ,2.0
jlWYqr9IGLQrSRowtsKf4g,J5JzAUd2wzyArZ-qHT0A4A,2.0
d0D7L-vfQDIADolnPAcb9A,_xOeoXfPUQTNlUAhXl32ug,2.0
XNIfMxGPq8rF2QqneygLWQ,GFoJkebYoK2sigk3H8lUlg,5.0
rfeoOzsisnfEEvb__5ucxA,vsGoYMRvBYss3x9fn-jDzQ,3.0
-17vUkGqkl1-Pkw5TTcTrw,vBJ3qJi2Hk_OyYV_FkqCtw,5.0
_vh9Xla-FTzQb99hoejvvw,aqMfCbFNeWn1a4Evds83fg,5.0
FDy5C3Stw4_pvCPveSruxQ,0TBTV3q6QXCn9vNhy3Xi2w,2.0
GvIr0XyO-s48GoRzndpw4w,ItqPtxnayraXSlBS0EMOgg,5.0
5i8f_qKmYjBuRODEa_XQMw,7v91woy8IpLrqXsRvxj_vw,2.0
SRByYMatya9muKy9uuGChg,G5or_Fra4-6IYOVlm_dI2Q,1.0
1yiiJAzZuDYU4NjFQsPy6A,G5or_Fra4-6IYOVlm_dI2Q,1.0
WT2dNEodFZtISzRPBBtqZQ,4gwh0q7JsdzHIm_pdYUlZg,5.0
uxaW8FOs_5OQ_v8iGRtzFg,ytD9rJ-jcb8zMUCfiYCnFw,4.0
werQHHWEzYjwKyL6dxcLOg,IMb5BpDLlSbr7yn19HhltA,1.0
FbVa-8y2PrxB89GvLU17Lg,XZbuPXdyA0ZtTu3AzqtQhg,4.0
2Va8pKWQLi4CtkrFY8an8A,0QjROMVW9ACKjhSEfHqNCQ,4.0
QMS37YCxFr4gwpCh_XFRoQ,7j0kor_fkeYhyEpXh4OpnQ,3.0
RCZ5M9o2-fxgFuurpmEs3w,eYJcI9cI6-kJ2NQpYdHcLw,4.0
z6jZgT-FnmeVaVCR_0zyzw,3aEASdWGHArGCQH-7don3A,5.0
XMaozQMCj7HbOTgMdZxFag,Uhco1zPyMl6rlbozQdRP9A,5.0
uMpu6dIdcv_8_9pUz3UaFg,0FUtlsQrJI7LhqDPxLumEw,5.0
DICLJDdq0HpvOVYR5mB4gA,CzqYP9VKJBzGLnp14naScA,4.0
sWsSvCsb_k8GZLzNkbcbkw,O8Nh1NB9Gbtq6xjd9oeI3A,5.0
SusMshvTigEzbKFW_N885g,xpVF1n3vdoVdppPZYK4hIQ,5.0
5UuvNNd3aod99aS_0uj2og,tWiFat101ID5w_wgAPMXhA,2.0
FGgtOwiwj5qfbaX8agZJ_w,rcaPajgKOJC2vo_l3xa42A,5.0
4RUXeyp_Af2C5t9JFyJlBQ,Te8ubqIn8aH2uplVhvMntw,4.0
zPNrEv30Piqoig3YG4en2g,46Ld9Qc9nAx_A0jwclNZiw,2.0
2vVjPVcMfCPkpRrRNX-_SQ,cTJjTKz2huGZ-ElScC2pSw,4.0
KXVZXFdJPSB0jFu0qe_zAQ,nqTvE7ivdU23oUWdI01tOA,4.0
hVPuTf56jH9YEV1I3_d7mA,SzlzAjBwFcdbOwRPjNxaxw,1.0
Eyr6_D_st51K7FwDxcX4wA,XfKM2RtsEMi2NEsWqyZhAQ,2.0
srKWfqqt1mPFSscihL8qNg,XTtNTWH_Nqv27RC7OtS7dQ,4.0
kcdxKKjTMRf4kH6KmIcnzA,QdvROupQvDDQIaHrTGNgKA,4.0
zQs0TfKyg6pdGebHt84Gvg,zLT1pwPf2vo0Cnjygememg,4.0
qubJ96NE6M7PSqgORhzh2w,Qx36_lVL-nPThPRzk9VGag,1.0
6NJ6g2Mn2RauZOVX7RfmdA,4qG3Gh8QyugC1XvoTlmgcQ,5.0
RDzQEDhGG6M-JlDm1HDXpA,XxX2LZ2o9p9Wlq7noOcfNg,2.0
PomQayG1WhMxeSl1zohAUA,1yDg3q9jjHpwI1co3pw6QA,3.0
qbOiTOeO8bmqhKGaAk07Yw,SJR5DNNvuv5nth9XS2-9YA,4.0
78desQh2_fEySbf4GN-guA,S4qUsi44l5D9BbUCkhwQEA,4.0
rOodSOypj4os4xooirRJfQ,i8x1ZPvmdYGu6yH_wvgNkg,4.0
Fra8PgJtJBZtznxu6Eg52A,TspQ9jCczz436RiJHJQYZw,2.0
kwL5VXOaAkj168xevngC5w,v4qyBRpTBvOO55M4IAqNNg,2.0
ejBGQeL177ECBqgMXe7sdg,_4Gpn_NIM94D9OFucgfaJQ,3.0
Q5irLOMU_mR-jCfGtu-kyg,EjzMHfwqAmj7BgdzQjquRQ,2.0
Uq5PuDMVO8-sPkN-oHLrOw,zidkKI_N1OPxsiddTOQH_Q,3.0
HISbymri-LCzCTHNsC1KIg,oe6srp_GGRncy5ODHNfW0g,5.0
U1RLa0ndP45thN745ymMAQ,DC3Uyai-vCCUgMmMvLESlw,5.0
WTpJ7NbS58loySaxqGg4tw,RdK6dhy4lOb2taNp-WrHjQ,1.0
B3cnDvPeb283t-tNj8bYZw,mDoLWEOFmxcQ5TAPqxoJLg,5.0
O5L8zuI27psWhlXYH2lsdQ,-a857YYdjzgOdOjFFRsRXQ,4.0
5WI21p-ID0Vf9siLBoDx6w,JLMY9LH1K1X9GkCJqWCGmA,5.0
PSI7wvuqEhhV9Jh_fP2eZQ,hIUKufhwR6Ifn7bi0-phLA,5.0
MuMVzbBYfHXvwM93TZfx-Q,oudIKQI8HjqJqiF9pnMmQw,5.0
JiOGGJP2v6E0m2ewBSPbwQ,voZnDQs6Hs3YpNcS-9TALg,5.0
RPyg9Diz9KWUxn9iUM7Bfg,NcyEhCGBmPxyNROy0mLsFQ,3.0
5vrwB9gYFTJtj2QSA5-UpA,MQd__ZOAhDG_-rb1h1rXyA,5.0
AfkSDOjKn2k1IpmISO8XQA,M8jR5XMgr2jWrs_EYtaAeQ,5.0
gjZp61JZaqcLrKjEDVSPIQ,rZUK25ho_Wmgv5tRAs7LMA,3.0
wJF-NdtxYCk_SrwG4UUL9Q,i2dnic7VdQ3NyiQQWUXHbA,5.0
0_7UeN4U_D6Iw6tHm90tXg,tOhRQqiupLyJdBJVQMGOEQ,4.0
q-bpb5ALD3EJ8KsqyEdP8g,Sy75QB18Sv-xNp8FoA8KvQ,3.0
fAfGwjh5A_ydd0A4ZdGenw,91sdZ0d-5RMXNcBYB3uU0g,3.0
4EcXeoU6_soBxm73UbDNRw,K-iqIqMTTvESaAz2KgwulA,5.0
_aueaU3ZeK_Dzcd0UbtVGA,wjLgM9Ybe5shoUPRrGMmsQ,2.0
pCVqkHjwqveDwqrPXRlg4Q,YOD9dXrnpu8HTRILpF0onw,3.0
hWDybu_KvYLSdEFzGrniTw,OqJtHcr5AsyuIjd2ePqLzw,4.0
B1RlmmoKulHBHqmmjA7-jw,KUOa1acSFn6DkO9jp-sn6A,4.0
N3oNEwh0qgPqPP3Em6wJXw,uqQiIHebnBXCLCWZQkjtiA,3.0
F3xsFydNSwKWgLwGMO0NOw,WunR7VclAddvbCnc-97jzg,3.0
g6Pqh968FDnsga28Gl_mSw,_4Gpn_NIM94D9OFucgfaJQ,5.0
tbz6pWj4rh35pO1WFrGHuw,tS65WnHV0QSJvjy9zHS8rg,5.0
AUpVd_Jjp4lk1Xf8EU-aRg,f3y-4wAlDodHv-3Qnrg-vQ,1.0
JDuci52eYgTzwpiRFBSbDw,pYZnKIv0z-UxrpgBjp_z1w,5.0
JYJLjaB5wfVMmR3qoAicuA,E_DXCeVllZtHV93hsAIZvw,5.0
H12dSqF1wE37HmWBhfLGnA,kG_EB5RAsSA3f9HJikI1rw,4.0
8UMNY5WC2to_VbL_-_72YA,0FUtlsQrJI7LhqDPxLumEw,2.0
JoKxzSvlqAhlsgrzRZTeFA,t_yiQnxUDdPPCN2z4QyezA,5.0
I4v-yPGMDrlnCr2an1Wljg,bFaFb7wu7swOp5qD8lNMog,5.0
iDDzTRt0ruOujj3LT9lnEQ,T2tEMLpTeSMxLKpxwFdS3g,5.0
7L3kFnsVoFLHrHl8dVAbBA,qC9ivAdl47BcZdlbW7ffLg,3.0
sAB5MmC1yTCfbn28EI_I3A,TxZl9SR7UGBf7y85VVnw2g,4.0
YupeWDQyfwgvwSoYowEYeQ,c9sUbc-SoW7xCOK8lS2ZpQ,1.0
eWyhZ-114SqkZkG0RyJG9A,DuDtRu-zffJgGjFUQkuk_Q,1.0
c-Rr73ZGs04feEw_ff3c7g,-FtngCwHCD2tRlH8jpj_Ag,5.0
pjCmGAi3Z2CxMeM0723g9A,xfzDtGxx6B4a27RAyah69w,5.0
usoQzdaYREgL1-rANcZl5w,NFm869_w6cvVaWaNpAzjeA,4.0
3Dbs4KD93Yv6p--HZoSHQA,SAfuIUZMXrOnb3LWyvYjDA,4.0
SDeq2pNzl3UM1gtq9dp50w,_4Gpn_NIM94D9OFucgfaJQ,5.0
gIWzYF7HQ8FPhPZ8e1xhuA,o5ftMib2dp12c2vqgA5LUg,3.0
AkYXzrbH5EgOZKUY-3fNDg,-t2pPtRJ5a-iSmE8mZSKSg,4.0
mdLeFhuHiQQDqI21Z0WK_g,XZbuPXdyA0ZtTu3AzqtQhg,5.0
8n06jqTi1y2jP2me20R1ag,Xcal78l5dziYYUOfLcDeoA,5.0
so9GrvH-XELGdMt0qwhgng,ME6D5nLlfG0xZCtICOYDuw,3.0
YFxciPTWtPrQMQmhBRir1A,4K5NUsinIgtq-yuxdp2HdA,5.0
WnGX89TtXXyf4DfGJ4YpZQ,dPGs5b0N9MarZjVgQVelGQ,5.0
MmtruG_1OMiSoqtQWgvNKQ,VMr8sgoQOW0fo0qVJENajA,5.0
wys9Ne2Y9OTH9eG3ov9E8g,ZCzey5aPhd7jYIoHsUfjmQ,5.0
3Beax675SiHep3AjFtSGbg,vaJ--BRxufub7FiqYXhZGA,5.0
3bU2597DvigWiknzPyb9Fw,ZpPOiNYi4AHNneI7uco7GQ,4.0
kznXv2IaqNjpjDIymGpcJQ,Jt28TYWanzKrJYYr0Tf1MQ,1.0
Ez5XvlmwbZaUaKf8lp6fUw,0FUtlsQrJI7LhqDPxLumEw,5.0
ofQhuYAV38l_XuisZ_DcVw,7UUspdKZeZ_htCYUTNYSMQ,5.0
iAJERCkVK2Aa-Ge7sioNnQ,GpzQY2XLo5A35Cf8-Mjazg,5.0
2qya62J99lKO3UfhHP6kvg,16Md-YQqxnSVKgrnL_yx5g,3.0
vnBryRWrdcEDTmTejUbH1w,1Lcwuv8yEbOzOEHIQgDHZQ,5.0
HbyOjRQWRCysfdPY_vrwKg,eoJfl5vG7X87QhcKb0nt5Q,5.0
bxbm64Nam52HuLQP5-LyhQ,AtD6B83S4Mbmq0t7iDnUVA,5.0
i5WMqdq2vzi-U4W2aHhlNg,bupMXFUaZfranBLdaVcRww,2.0
2QFqNC7NeQUNb94b3et3-w,U9aA5H13y7t9xWnoQslV0Q,5.0
8Lr1Fj_dLBo0phMK7SUsIg,kLTpxsoIhTaj1v6pYVyyiQ,4.0
3ajYEDNvhbmk8AHVObIDhA,yzmvsG3Vo-2_F3_0wHzJdA,5.0
pQDy4B-hRcc6gs3123dCzA,iQAwmfMPmOaCr5aeahV1ug,4.0
3f7WGTPkj1a8cIWewDFUrg,P8IsTiHq5Hesa6UPL604ww,3.0
gr0SHZKsHW1kmfT_B2eC8A,Sy75QB18Sv-xNp8FoA8KvQ,4.0
OMO9ECRjOAI3W05RflfRHw,eiTWTVThkHr-DKXxIysbgA,5.0
DacPaaIWgu2_bVEFfP4gDQ,lmxA0dJM0XsPCIHPXhEQ-g,4.0
IhAk5kSulIXfT1WjohtCfw,zV38gkkEeJ4cVRlSWWQTfQ,3.0
bhmJrMRVc2sbk8XP00ravw,5CJL_2-XwCGBmOav4mFdYg,3.0
kyZDXZi1K7YBzTLvXmVEQw,miQ3j6ts2p6WUEs3XjSEOQ,5.0
ITutZMY3AkX2rsvxyxjVbg,UWupVhvb1qWZh8rNowJliQ,2.0
WjwASvmHQGoqwgMVnVdNyw,nFR7dDedxRuBeZz_6Cdalg,2.0
PFNZVn73upq3oZDG2KnAqA,Zpydi0JmOp3XXL5hDGALXg,4.0
anji5i3py5OslgB-z6MirQ,PjtX-5vSTBVyWfMREX8bRA,2.0
jd77YGrMf0pe0x6aqqFTfg,FKOF8_OMvoPoDHOplDd7tQ,5.0
cT_Me6DFARPKMZ4lkCtkwg,TEXUVhF-G_v2Sxwqti8HQA,3.0
fZ9EGoQW79F00w3pHN2zGg,_xOeoXfPUQTNlUAhXl32ug,2.0
1rDu92k5Po1Nat6VyAWR6Q,ZFyJ83LJkkO1dP82kzXKNg,4.0
Q9mA60HnY87C1TW5kjAZ6Q,aRqxT28Tdz2aDiZ7Vkyejw,5.0
wqs20mFzBsAWU4EwG1WKbQ,8Yz6kt-Hnx_WSEdMvloocA,4.0
rhtps55mnfi2TP6bxn0tIA,Ls89UV4aSRE8eW2Pj_LaWg,4.0
fw4Xb2VJYg80XQ3HlHC1cA,RNi6tW22UMgHwWLAb0mYdA,5.0
-jd60ZbbEV314ZnXJy2q5Q,QFqtVX-lyZQgVHQrG-dhlg,5.0
qAEMuSIUxxdlVReiWvx2xA,taXKuFldSoerm9SXrckh_w,1.0
qHwj63QRTu_rWWGMNuoQlg,cVlW0omVTRaVJqnT-OBBsQ,5.0
NbTD7jKAeyqX3gLrfRNcCQ,3jKVhs5dpuocDeaJnV2XoA,3.0
qIossUhtsJ55_ciRTEqiPQ,oJsfjG1uh6jopK6Kc-3pdQ,3.0
FnfEXra6wyJzRUzD9ySUVg,Os1n1_idfw9vv9kwULGJnQ,5.0
ZJ7TNSQ_7FoOVSaw-rFylg,Zmfq3DVhHdtVChhSxzoUHw,5.0
SxyMtZu9OlINcGoBsoLxEw,Yp1swb-8pO8i-6-jaK2tsA,4.0
o4URejXdIzcGNg8Zohn0GQ,3SozmlI5K7xapJBE41Ah1g,5.0
wcWGz8MBwg917JJWdVQOHg,-MC7EFxTsyKMKB3zeP_FIQ,5.0
P3twsMtaxi1rEufBjhA7Kw,lwpQQflP1CGJPV7QLybzOg,3.0
kJHwL__IZm-2CouOAqejmw,AtD6B83S4Mbmq0t7iDnUVA,5.0
-rPLzXUtlP0e5Jlv9AJ3fQ,nJcyfIRGbI31EGLzillWYg,1.0
63Zzq8kfYV7CLxoXLzOp7A,BPyopyEntbl4obte91gNrQ,2.0
H3qE2Ef4dYlX_oBHPLxGmg,ID5wWJ9C7G0hfbQilvlfxA,1.0
v6eUfBFx6VsqhsNl6VAMbg,XTtNTWH_Nqv27RC7OtS7dQ,1.0
Qe4ubIHoqufXQw7WNqb-7A,1aVbXH_4uQCTQU7HfGmyow,5.0
oy87_uQ2DlUgBtKS9xUzDw,KUOa1acSFn6DkO9jp-sn6A,2.0
tOn8rIwxQafr4EfmCW-jOA,fSznh4dR6TQXX9-TOEraJg,5.0
zPmbPkbAFJNYERCC0vYEqA,BIMICEFM917JQwi5l4q6Gw,1.0
lVoSexyOBJ9wdLZZ4B_QZA,osJfovV0FGBDo4n7eD4-AQ,5.0
ZfLzhiXnByrBPBVhj-77fw,PBmMvDows5HWIqrEVvNfQQ,3.0
tm-LL205EdqjWJlxkFxNCQ,3hmoQIAUaYF9u_QaxfjwwQ,5.0
MkjYrxEysaAdinndGq2JWg,X1S8u_cFfBpdWfvQBo_BqA,4.0
zDBH401qXdK8tljKHrAMZg,tSJTbxhAO1tJMSdeTCiZwg,3.0
pMefTWo6gMdx8WhYSA2u3w,6z6rtpiXqUTei6JKyhlk1Q,4.0
4eaCfcwqGxFU_2qvdA_-QQ,h_4dPV9M9aYaBliH1Eoeeg,5.0
A_aZvya_jyt54LsPLBe1DQ,Ec9CBmL3285XkeHaNp-bSQ,4.0
J3BBxFD5btIolD2PVGFzgg,r7QEW42Bqo0KvY2Xb6YDXQ,5.0
xyoJl6l9hT4w5I-Zyj_ujA,HvXXKXjKtFeyP7F11-h-Yg,5.0
WUMXVoBRGkNVhzs7S5vLiw,OJaODLWh3YtZPK5V5L_CnQ,5.0
dXLi6wbouR_PbaUZ4kswyw,zJGtD3y-pAIGNId4codEEg,4.0
-dMWylyPNyVzHjPPHh4SJQ,XbFVHYOv5MjoZcgz32Q19g,4.0
